epoch,train_loss,val_loss,val_acc,epoch_seconds,is_best,no_improve_count
1,7.735898966590564,1.3599009037017822,0.35,71.42403130000457,1,0
2,1.6251009354988735,1.1068339586257934,0.35,46.30138140008785,0,1
3,1.1781781166791916,1.1209313869476318,0.3875,45.84955549996812,1,0
