epoch,train_loss,val_loss,val_acc,lr,epoch_seconds,is_best,no_improve_count
1,1.1564387877782185,1.082574462890625,0.40625,0.0003,49.68948739999905,1,0
2,1.1203039189179738,1.141145396232605,0.28125,0.0003,46.076861800043844,0,1
3,1.1129704266786575,1.105465292930603,0.3375,0.0003,41.78243029990699,0,2
4,1.1060035924116771,1.1450984477996826,0.375,0.0003,40.83800190000329,0,3
5,1.1085217793782551,1.1124667882919312,0.375,0.0003,40.41209060000256,0,4
6,1.1110738863547642,1.1155632972717284,0.33125,0.0003,43.599504800047725,0,5
7,1.1049198458592098,1.1222309112548827,0.375,0.0003,42.60078680003062,0,6
8,1.0912898580233257,1.0853386163711547,0.41875,0.00015,42.402933300007135,1,0
9,1.083479752143224,1.1316997289657593,0.34375,0.00015,41.045994400046766,0,1
10,1.0896088828643162,1.41878662109375,0.375,0.00015,41.51567979995161,0,2
11,1.0842086573441823,1.4772435188293458,0.375,0.00015,38.9941237999592,0,3
12,1.0821246554454167,1.1614557266235352,0.34375,0.00015,38.48423559998628,0,4
13,1.0765362332264583,1.1519136428833008,0.3375,0.00015,40.72868090006523,0,5
14,1.0811408758163452,1.1195377349853515,0.35625,0.00015,38.36700970004313,0,6
15,1.0666365325450897,1.119410014152527,0.35625,7.5e-05,39.456118599977344,0,7
16,1.0672402481238048,1.1897246837615967,0.4,7.5e-05,40.12364830006845,0,8
17,1.0634743571281433,1.153431487083435,0.33125,7.5e-05,37.11281299998518,0,9
18,1.0693319340546925,1.1497405529022218,0.4,7.5e-05,43.68821880000178,0,10
19,1.0611228197813034,1.1880411863327027,0.34375,7.5e-05,38.486773999989964,0,11
20,1.0630198642611504,1.1380838394165038,0.375,7.5e-05,40.70833099994343,0,12
21,1.050922562678655,1.1424057960510254,0.40625,3.75e-05,41.491006599972025,0,13
22,1.0532990048329036,1.1586954116821289,0.36875,3.75e-05,42.54839910008013,0,14
23,1.0567024648189545,1.1496967792510986,0.3375,3.75e-05,39.18251629988663,0,15
24,1.0458934257427852,1.212354350090027,0.4,3.75e-05,38.665727300103754,0,16
25,1.044450009862582,1.2012188196182252,0.4125,3.75e-05,41.9885819000192,0,17
26,1.0489097088575363,1.1597750663757325,0.3875,3.75e-05,40.29164439998567,0,18
27,1.0344906399647396,1.16366868019104,0.38125,1.875e-05,40.73200379998889,0,19
28,1.0379151925444603,1.174545669555664,0.35,1.875e-05,39.126912600011565,0,20
