epoch,train_loss,val_loss,val_acc,epoch_seconds,is_best,no_improve_count
1,0.352062234589539,20.537020981211747,0.8125,6.931899799965322,1,0
2,0.0,28.81296417681986,0.8125,2.82923330005724,0,1
3,0.0,32.98428571390649,0.8125,2.656730000046082,0,2
