epoch,train_loss,val_loss,val_acc,lr,epoch_seconds,is_best,no_improve_count
1,1.1363938599824905,1.1056546926498414,0.375,0.0003,68.45986289996654,1,0
2,1.1016643643379211,1.098746371269226,0.4,0.0003,65.06097889994271,1,0
3,1.090348054965337,1.0920719623565673,0.44375,0.0003,59.02008029993158,1,0
4,1.0849853952725728,1.0785558938980102,0.4,0.0003,56.63035770005081,0,1
5,1.0855075120925903,1.1242209434509278,0.35625,0.0003,55.24313640000764,0,2
6,1.091267506281535,1.0940842866897582,0.41875,0.0003,57.60381220001727,0,3
7,1.0799853255351384,1.0981794595718384,0.31875,0.0003,57.973361199954525,0,4
8,1.0727360422412555,1.0918888568878173,0.3875,0.0003,56.24734410003293,0,5
9,1.066499836742878,1.0773694396018982,0.4125,0.0003,55.4965028000297,0,6
10,1.058424395819505,1.1717982053756715,0.35625,0.0003,57.640674100024626,0,7
11,1.0734242697556813,1.2415033817291259,0.34375,0.0003,56.06200869998429,0,8
12,1.0444599265853565,1.12434241771698,0.40625,0.0003,57.119548200047575,0,9
13,1.036710925400257,1.0509068489074707,0.425,0.00015,55.46178300003521,0,10
14,1.0266381725668907,1.1630904078483582,0.33125,0.00015,51.789261600002646,0,11
15,1.0066993584235508,1.0732237219810485,0.44375,0.00015,53.58935249992646,0,12
16,0.9730858926971754,1.1687441349029541,0.4625,0.00015,52.95758290006779,1,0
17,0.9848126992583275,1.069756269454956,0.48125,0.00015,50.02778080001008,1,0
18,0.9644700586795807,1.3715207815170287,0.33125,0.00015,58.335836700047366,0,1
19,0.9442573289076487,1.138550043106079,0.46875,0.00015,51.51023500005249,0,2
20,0.9284995198249817,1.199294638633728,0.475,0.00015,55.157098600058816,0,3
21,0.9076149488488833,1.2231290578842162,0.46875,0.00015,56.98106849996839,0,4
22,0.9028855686386427,1.6758067607879639,0.33125,0.00015,60.93509759998415,0,5
23,0.883721058567365,1.0447993874549866,0.45,0.00015,53.396058499929495,0,6
24,0.8782117540637652,1.1944397687911987,0.45625,0.00015,53.21243049995974,0,7
25,0.8397699122627577,1.01792368888855,0.51875,0.00015,57.196538600022905,1,0
26,0.8262935702999433,1.0530717611312865,0.51875,0.00015,54.728536600014195,0,1
27,0.8138514210780462,1.6495055913925172,0.39375,0.00015,54.964818299980834,0,2
28,0.7799867391586304,1.2480527639389039,0.4625,0.00015,53.12105920002796,0,3
29,0.7629174888134003,0.9146093010902405,0.575,0.00015,53.002595699974336,1,0
30,0.7466097474098206,1.6399053096771241,0.33125,0.00015,53.07107740000356,0,1
31,0.7109523266553879,2.176153039932251,0.40625,0.00015,48.3999363000039,0,2
32,0.6929239854216576,0.9544198393821717,0.63125,0.00015,55.09652889997233,1,0
33,0.6470560977856318,1.2214441061019898,0.4875,0.00015,51.729551700060256,0,1
34,0.6407541260123253,1.1342719793319702,0.5,0.00015,56.325872800080106,0,2
35,0.6371883799632391,1.1216892004013062,0.53125,0.00015,52.36945180001203,0,3
36,0.5857946972052256,0.9029668688774108,0.58125,0.00015,54.50723300001118,0,4
37,0.5835648576418558,0.9324332356452942,0.575,0.00015,52.2061820999952,0,5
38,0.5568829340239366,1.0388279199600219,0.525,0.00015,54.63051639997866,0,6
39,0.528089618931214,2.5463797569274904,0.33125,0.00015,46.56112859991845,0,7
40,0.5276195282737414,1.6889814376831054,0.53125,0.00015,51.10624370002188,0,8
41,0.492392177383105,2.0135790348052978,0.3125,0.00015,48.11143329995684,0,9
42,0.4620400108397007,0.8017445921897888,0.675,7.5e-05,51.843214399996214,1,0
43,0.4335615448653698,0.8968828678131103,0.61875,7.5e-05,50.21191930002533,0,1
44,0.41285261263449985,0.889354133605957,0.675,7.5e-05,52.33801379997749,0,2
45,0.4072001203894615,0.717383348941803,0.74375,7.5e-05,50.49256299994886,1,0
46,0.390526211510102,1.0941908478736877,0.5,7.5e-05,51.17671920009889,0,1
47,0.3895198168853919,0.7722066640853882,0.70625,7.5e-05,49.252220800030045,0,2
48,0.36783281713724136,0.6767212510108948,0.75625,7.5e-05,54.22905949992128,1,0
49,0.3619849930206935,0.7095082402229309,0.78125,7.5e-05,53.57408609997947,1,0
50,0.36609741300344467,0.7591040134429932,0.73125,7.5e-05,46.808031899970956,0,1
51,0.34814488763610524,0.837264358997345,0.7,7.5e-05,48.72858280001674,0,2
52,0.35314689576625824,0.7792351126670838,0.69375,7.5e-05,49.62179429992102,0,3
53,0.3403433660666148,0.7971797704696655,0.69375,7.5e-05,47.41392179997638,0,4
54,0.35214531670014065,0.811477780342102,0.7375,7.5e-05,49.15488530008588,0,5
55,0.33383458480238914,0.7689404726028443,0.725,7.5e-05,50.04464359988924,0,6
56,0.3364073485136032,0.7632041335105896,0.7,7.5e-05,57.42621099995449,0,7
57,0.3474784853557746,0.8990586638450623,0.65,7.5e-05,59.173933399957605,0,8
58,0.3256254767378171,1.0520347595214843,0.55625,7.5e-05,55.97162950003985,0,9
59,0.321497555822134,0.8072144150733948,0.7375,3.75e-05,60.18757770000957,0,10
60,0.3168152297536532,1.5523086786270142,0.56875,3.75e-05,53.6990854999749,0,11
61,0.31929535915454227,0.6959299087524414,0.79375,3.75e-05,55.362345499917865,1,0
62,0.3182132455209891,0.6903187274932862,0.78125,3.75e-05,49.01550360000692,0,1
63,0.3091601034005483,0.9627843737602234,0.61875,3.75e-05,54.254193200031295,0,2
64,0.31429391478498775,0.7011556029319763,0.75625,3.75e-05,49.189306600019336,0,3
65,0.3169457825521628,0.7584852814674378,0.73125,3.75e-05,52.199211700004525,0,4
66,0.3127723957101504,0.7660778284072876,0.7375,3.75e-05,61.79985990002751,0,5
67,0.31017304460207623,0.7092413187026978,0.7375,3.75e-05,52.36877950001508,0,6
68,0.3101276221374671,0.706334114074707,0.79375,3.75e-05,55.98198130005039,0,7
69,0.30891837924718857,0.7420473575592041,0.71875,3.75e-05,50.18372230010573,0,8
70,0.31239833558599156,0.6929087400436401,0.76875,3.75e-05,59.32052810001187,0,9
71,0.3044808904329936,0.66540447473526,0.7875,1.875e-05,50.231713799992576,0,10
72,0.3044348458449046,0.696533465385437,0.74375,1.875e-05,52.91470119997393,0,11
73,0.3060613510509332,0.6701477527618408,0.7875,1.875e-05,54.16454149992205,0,12
74,0.30509863918026287,0.7077180981636048,0.73125,1.875e-05,53.35234410001431,0,13
75,0.30720839897791546,0.6715253710746765,0.76875,1.875e-05,55.42233359999955,0,14
76,0.30711087087790173,0.7213635921478272,0.7375,1.875e-05,50.71623899997212,0,15
77,0.30363451937834424,0.6737430334091187,0.79375,1.875e-05,52.04665879998356,0,16
78,0.30607624103625614,0.6953382611274719,0.7625,1.875e-05,50.63181490008719,0,17
79,0.3066185576220353,0.7070351958274841,0.71875,1.875e-05,50.989215899957344,0,18
80,0.30097266162435216,0.6989352464675903,0.7375,9.375e-06,51.11303000000771,0,19
81,0.3046468334893386,0.6753238439559937,0.775,9.375e-06,50.60887900006492,0,20
