epoch,train_loss,val_loss,val_acc,lr,epoch_seconds,is_best,no_improve_count
28,0.6985712647438049,2.833324098587036,0.375,0.00015,49.69471630000044,0,9
29,0.6471954782803854,0.8105144023895263,0.61875,7.5e-05,52.390094599919394,1,0
30,0.6255530541141828,1.1454145669937135,0.5,7.5e-05,52.548004399985075,0,1
31,0.5713325552642345,1.4563715219497682,0.3875,7.5e-05,47.75371690001339,0,2
32,0.553740881383419,1.0536625981330872,0.5,7.5e-05,54.47630530002061,0,3
33,0.5162977973620096,0.8894039154052734,0.55625,7.5e-05,50.0350111000007,0,4
34,0.48728103190660477,1.0603763461112976,0.51875,7.5e-05,55.571535599883646,0,5
35,0.5074190323551496,0.9000551104545593,0.55625,7.5e-05,50.42089800001122,0,6
36,0.46463357533017796,0.7530532240867615,0.69375,7.5e-05,54.84381790005136,1,0
37,0.4772006769975026,0.9146746158599853,0.60625,7.5e-05,52.849462699959986,0,1
38,0.435701255997022,0.7645078897476196,0.6875,7.5e-05,54.10420610010624,0,2
39,0.40872937192519504,1.451025938987732,0.4375,7.5e-05,46.76896100002341,0,3
40,0.40150278930862743,1.336723792552948,0.4375,7.5e-05,51.30703629995696,0,4
41,0.3691224604845047,0.9414172530174255,0.625,7.5e-05,48.8795488999458,0,5
42,0.35564996923009556,0.8384534835815429,0.60625,7.5e-05,52.40565269999206,0,6
43,0.32891745616992313,0.8708452463150025,0.60625,7.5e-05,50.62015629990492,0,7
44,0.29973912611603737,1.1515845775604248,0.54375,7.5e-05,53.2247975000646,0,8
45,0.30166810130079585,0.69442378282547,0.73125,7.5e-05,51.13339690002613,1,0
46,0.263632591192921,0.7079809546470642,0.75,7.5e-05,50.955605200026184,1,0
47,0.26553717131416005,4.132769393920898,0.3,7.5e-05,49.61837449995801,0,1
48,0.2563074355324109,0.6357567429542541,0.74375,7.5e-05,54.87079930002801,0,2
49,0.2291565965861082,0.6311772227287292,0.725,7.5e-05,53.60374160006177,0,3
50,0.22181757912039757,0.6442671298980713,0.75,7.5e-05,47.203001300105825,0,4
51,0.19618737076719603,1.0243685603141786,0.59375,7.5e-05,48.65453240007628,0,5
52,0.19802094188829264,0.6194898247718811,0.73125,7.5e-05,49.88711050001439,0,6
53,0.17768644634634256,0.6385627031326294,0.76875,7.5e-05,47.845849100034684,1,0
54,0.16507821468015513,0.7979498863220215,0.63125,7.5e-05,49.27507249999326,0,1
55,0.155835572630167,1.0350513339042664,0.5125,7.5e-05,49.48482010001317,0,2
56,0.14419012640913328,0.7960044145584106,0.70625,7.5e-05,53.01002379995771,0,3
57,0.15135028647879759,0.6671168565750122,0.7625,7.5e-05,54.42604760010727,0,4
58,0.11882284407814343,0.6262627959251403,0.7375,7.5e-05,51.403023199993186,0,5
59,0.1233188087741534,0.810749351978302,0.6875,7.5e-05,52.79597209999338,0,6
60,0.11008799076080322,0.8026386380195618,0.65,7.5e-05,51.15042129997164,0,7
61,0.11089309304952621,0.7364784955978394,0.71875,7.5e-05,53.35768980009016,0,8
62,0.11274447850883007,1.8821022033691406,0.36875,7.5e-05,49.08113389997743,0,9
63,0.07197566982358694,0.662599515914917,0.71875,3.75e-05,53.48460960004013,0,10
64,0.06490376902123292,0.6443346202373504,0.7375,3.75e-05,49.19568930007517,0,11
65,0.06725045231481393,0.5631582498550415,0.775,3.75e-05,51.987160000018775,1,0
66,0.05793668609112501,0.7418202519416809,0.725,3.75e-05,61.7630199000705,0,1
67,0.05742440621058146,0.6276334047317504,0.75625,3.75e-05,52.194804900093004,0,2
68,0.05312354272852341,0.6220538973808288,0.74375,3.75e-05,56.176019500009716,0,3
69,0.04650569831331571,0.5691466271877289,0.78125,3.75e-05,49.998257800005376,1,0
70,0.05218430313592156,0.5909942746162414,0.7875,3.75e-05,57.329330099979416,1,0
71,0.040923417235414185,0.7723030686378479,0.7125,3.75e-05,47.96651820000261,0,1
72,0.04182993698244294,0.6348024487495423,0.73125,3.75e-05,50.914211499970406,0,2
73,0.042266931384801865,0.677707290649414,0.7125,3.75e-05,52.87881439994089,0,3
74,0.0365809821523726,0.7411076188087463,0.70625,3.75e-05,51.76538640004583,0,4
75,0.036383901722729206,0.6307563364505768,0.725,3.75e-05,54.03303410008084,0,5
76,0.04110255123426517,0.7586112141609191,0.66875,3.75e-05,49.499388900003396,0,6
77,0.030743253650143743,0.6526139378547668,0.74375,3.75e-05,51.57042060000822,0,7
78,0.03308476026480397,0.6500762343406677,0.7625,3.75e-05,49.93137739994563,0,8
79,0.02961225031564633,0.6797838091850281,0.74375,3.75e-05,49.384216299979016,0,9
80,0.02191294093305866,0.6490250945091247,0.73125,1.875e-05,49.914560099947266,0,10
81,0.02318976741905014,0.7998811483383179,0.70625,1.875e-05,49.53299919993151,0,11
82,0.02140261372551322,0.5814082562923432,0.7875,1.875e-05,50.72683409997262,0,12
83,0.01844382976802687,0.6352991938591004,0.74375,1.875e-05,50.97195909998845,0,13
84,0.016650475561618805,0.5759455144405365,0.78125,1.875e-05,50.720823899959214,0,14
85,0.020112764400740463,0.58478285074234,0.78125,1.875e-05,49.765086699975654,0,15
86,0.01827975610891978,0.6115300714969635,0.75625,1.875e-05,56.407076000003144,0,16
87,0.01511943650742372,0.6333985567092896,0.75,1.875e-05,47.81918859994039,0,17
88,0.01732961010808746,0.6837126433849334,0.70625,1.875e-05,56.158217600081116,0,18
89,0.014802399828719595,0.6075916409492492,0.7625,9.375e-06,53.05667870002799,0,19
90,0.014950603246688843,0.5844503462314605,0.775,9.375e-06,47.38918130006641,0,20
