epoch,train_loss,val_loss,val_acc,epoch_seconds,is_best,no_improve_count
1,1.10902196294383,1.0989819765090942,0.3,18.939397500013,1,0
2,1.1019219084789877,1.0991434276103973,0.3125,15.025502800010145,0,1
3,1.1020424880479511,1.0985255122184754,0.325,15.752824299968779,0,2
4,1.0998987298262746,1.0991461098194122,0.3,15.015456299996004,0,3
5,1.1039056288568596,1.0982713222503662,0.325,15.364781299955212,0,4
6,1.1011566776978343,1.0992946803569794,0.3375,14.93272609997075,0,5
7,1.0971081840364556,1.0975259244441986,0.3375,15.943358300020918,0,6
