epoch,train_loss,val_loss,val_acc,lr,epoch_seconds,is_best,no_improve_count
1,1.1371935506661732,1.1201066493988037,0.375,0.0003,67.68187680002302,1,0
2,1.101404954989751,1.0957539796829223,0.3875,0.0003,65.63839750003535,1,0
3,1.0856173286835353,1.0752633333206176,0.475,0.0003,58.19608169991989,1,0
4,1.0807023495435715,1.0796861171722412,0.43125,0.0003,77.11526889994275,0,1
5,1.088417614499728,1.110698938369751,0.375,0.0003,89.28113460005261,0,2
6,1.0908189117908478,1.1200832366943358,0.3125,0.0003,55.82769800000824,0,3
7,1.079092100262642,1.134325385093689,0.3875,0.0003,59.37258169997949,0,4
8,1.060640166203181,1.1281490445137023,0.36875,0.0003,56.38841950008646,0,5
9,1.0586811502774556,1.192003321647644,0.38125,0.0003,67.5573260000674,0,6
10,1.0492723484834034,1.1017466545104981,0.3875,0.0003,56.34350430010818,0,7
11,1.0604053388039272,1.0721805095672607,0.45,0.0003,51.57962799991947,0,8
12,1.026111548145612,1.450265598297119,0.38125,0.0003,53.677093300037086,0,9
13,1.0048737227916718,1.0946591019630432,0.4375,0.00015,53.79646149999462,0,10
14,0.9892500887314478,1.2104297399520874,0.3875,0.00015,54.58499970007688,0,11
15,0.9716362009445826,0.9963653683662415,0.48125,0.00015,62.3391293999739,1,0
16,0.9243194907903671,1.0046880125999451,0.44375,0.00015,56.33507219993044,0,1
17,0.9361269225676855,1.1503016233444214,0.4375,0.00015,47.93176249996759,0,2
18,0.9048280616601309,1.2746797561645509,0.39375,0.00015,55.90871479990892,0,3
19,0.8904865135749181,1.084649395942688,0.45,0.00015,49.65505549998488,0,4
20,0.8679818237821261,1.1820154070854187,0.4625,0.00015,53.934126399923116,0,5
21,0.8310006881753603,1.2214515447616576,0.41875,0.00015,55.14868430001661,0,6
22,0.8221696565548579,1.3580667495727539,0.35,0.00015,55.940682200016454,0,7
23,0.8095139265060425,1.163137686252594,0.425,0.00015,50.80906280002091,0,8
24,0.8017226457595825,0.9443639039993286,0.55,0.00015,49.39630390005186,1,0
25,0.7324953849116961,0.9378152370452881,0.5875,0.00015,54.79570739995688,1,0
26,0.7225966776410738,1.3299354791641236,0.45,0.00015,55.12106109992601,0,1
27,0.7111440052588781,1.512547254562378,0.39375,0.00015,54.47531369992066,0,2
28,0.6906029259165128,1.3750889539718627,0.425,0.00015,50.982457900070585,0,3
29,0.6490656137466431,0.9354786157608033,0.55625,0.00015,54.00705660006497,0,4
30,0.6261968091130257,1.6029969930648804,0.375,0.00015,57.222417699988,0,5
31,0.5958976497252783,1.9903365135192872,0.38125,0.00015,51.01239899999928,0,6
32,0.5606243933240572,0.8297508955001831,0.61875,0.00015,56.0911053000018,1,0
